PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex,Embarked,Cabin
877,1,1,23.15795732002849,1,0,59.636259639828694,female,S,nan
878,1,3,13.19426245906633,0,0,43.76646179374888,female,C,nan
879,1,2,,0,0,20.726907604558285,male,S,B2
880,1,3,,0,2,13.340906159085433,male,S,A1
881,0,2,19.958207773462515,1,0,15.355757537743708,female,C,nan
882,1,3,25.121052450752416,1,1,31.47094188277292,male,C,nan
883,0,2,46.7875373296158,2,0,0.8718983101102324,female,S,nan
884,0,1,32.588951598113965,0,0,5.654539760142298,female,S,nan
885,1,3,65.5412316028043,0,2,87.80337793572188,female,S,D4
886,1,3,32.17236869728492,0,0,48.94449904230984,male,S,nan
887,0,3,,1,0,45.05879489965367,female,S,nan
888,0,3,29.759926798495556,0,0,24.84978615247272,male,S,nan
889,0,3,33.41913368743133,0,0,10.15859926659061,male,S,nan
890,0,3,36.01118237898042,0,1,28.833522820492952,male,S,nan
891,0,1,,0,0,1.1690112873280198,male,S,nan
